Input,Output
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Sussex_1693.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Suva.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Swinger_1872.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Talbot_1824.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Tenby_F65.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Terror_I03.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Teviot_1903.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Thetis_1817.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Thracian_1920.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Torrington_K577.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Trafalgar_S107.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Trident_1845.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Tudor_P326.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Tyne_1878.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Umbra.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Unbroken.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Unique_N95.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Unrivalled.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Upshot_P82.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Usk_1903.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Vervain_K190.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Vetch_K132.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Veteran_1787.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Veteran_D72.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Vigilant_R93.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Vigilant_S30.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Vivien_L33.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Volunteer_D71.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Warrior_1781.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Wasp_1880.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Wellington_U65.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Whimbrel_U29.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Wrestler_1918.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_York_D98.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMS_Zebra_R81.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMVS_Victoria_1884.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HMY_Iolaire.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HNLMS_De_Ruyter_F804.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HNLMS_Eland_Dubois_1936.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HNLMS_K_IV.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HNLMS_Tjerk_Hiddes_F830.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HNLMS_Zuiderkruis_A832.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HNoMS_Hitra.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HNoMS_Narvik_F304.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HNoMS_Stord_G26.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HNoMS_Tordenskjold.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HNoMS_Trygg_1919.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HNoMS_Uller_1876.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HSC_FastCat_Ryde.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HSC_Hai_Xia_Hao.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HSC_Manannan.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HSC_Stena_Voyager.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HSC_Tarifa_Jet.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HTMS_Sukhothai_Subclass.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_HalifaxDartmouth_Ferry_Service.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Hamburg_Atlantic_Line.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Handyclass_destroyer.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Harbour_Defence_Motor_Launch.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Harushioclass_submarine.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Hasholme_Logboat.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Hassler_vessel.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Hastingsclass_sloop.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Havockclass_destroyer.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Hawkinsclass_cruiser.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Henry_Ramey_Upcher.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Herbert_screw.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Hesper_and_Luther_Little.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Hougomont_barque.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_INS_Hanit.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_INS_Kavaratti.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_INS_Lahav.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_INS_Mahish_L19.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_INS_Rajput_D51.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_INS_Shalki_S46.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_INS_Shankush_S45.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_INS_Sufa.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_INS_Suvarna_P52.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_INS_Udaygiri_F35.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_INS_Vinash_K47.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Iberia_airline.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Ice_Breaking_Emergency_Evacuation_Vessels.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Icicle_yacht.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Imperial_Russian_Navy.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Improved_clinch_knot.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Inca_schooner.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Indomitoclass_destroyer.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Intrepid_yacht.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Invermere_riverboat.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Invincibleclass_battlecruiser.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Iranian_frigate_Jamaran.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Ireneclass_cruiser.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Isabella_slave_ship.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Islandclass_patrol_boat.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Italian_Rclass_submarine.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Italian_aircraft_carrier_Trieste.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Italian_battleship_Benedetto_Brin.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Italian_battleship_Roma_1940.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Italian_battleship_Vittorio_Veneto.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Italian_cruiser_Eugenio_di_Savoia.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Italian_cruiser_Gorizia.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Italian_cruiser_Minerva.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Italian_cruiser_Vesuvio.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Italian_destroyer_Andrea_Doria.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Italian_submarine_Ettore_Fieramosca.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Itata_1883.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_JDS_Amatsukaze.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_JR_Tolkien_schooner.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_JS_Izumo.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_JS_Suzunami_DD114.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Jack_Black_rat_catcher.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Jacob_van_Heemskerckclass_frigate.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_James_Baines_clipper.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_James_Madisonclass_submarine.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Jamestown_ship.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_Type_1_submarine.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_Type_6_submarine.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_aircraft_carrier_Amagi.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_cruiser_Agano.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_cruiser_Hashidate.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_cruiser_Kinu.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_cruiser_Kuma.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_cruiser_Mogami_1934.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_cruiser_Nagara.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_cruiser_Takasago.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_cruiser_Tsukushi.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_destroyer_Asanagi.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_destroyer_Asashio_1936.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_destroyer_Kasumi_1937.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_destroyer_Kisaragi_1925.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_destroyer_Kuroshio.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_destroyer_Matsukaze_1923.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_destroyer_Oyashio.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_destroyer_Sazanami_1931.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_destroyer_Shigure_1935.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_destroyer_Urakaze_1940.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_destroyer_Usugumo_1927.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_minelayer_Tsugaru.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_seaplane_carrier_Wakamiya.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_submarine_I10.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Japanese_submarine_I177.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_John_Thomas_sign.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_John_Wickliffe_ship.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_KAAN_29class_patrol_craft.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Kagitinganclass_patrol_craft.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Kaiser_Maxclass_ironclad_1875.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Kamishimaclass_minelayer.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Karen_Knutsen.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Katsuragiclass_corvette.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Kiiskiclass_minesweeper.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_King_George_Vclass_battleship_1939.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Kingfisherclass_sloop.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Kitty_Hawkclass_aircraft_carrier.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Knik_Arm_ferry.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Knud_Rasmussenclass_patrol_vessel.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Koeteiclass_gunboat.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Komandarm_Fedkoclass_oiler.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Kriegsmarine.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Krivakclass_frigate.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Kronan_ship.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Kronshtadtclass_submarine_chaser.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Kultaranta_VIII.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Kyarra.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_LEtete_to_Deer_Island_Ferry.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_LImpressionniste.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_LT_Haas_steamboat.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_La_Fayetteclass_frigate.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Lady_Moura.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Lafayetteclass_submarine.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Lake_Union_Dry_Dock_Company.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Landing_Barge_Kitchen.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Landing_Ship_Medium.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Landing_craft.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Laurent_Millaudon_1856.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Lawrence_Ferry.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Le_Grand_Bleu_yacht.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Lekiuclass_frigate.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Liburna.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Lightship_No_114.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Lightvessel.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Lightvessel_No_11.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_List_of_active_Argentine_Navy_ships.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_List_of_active_Royal_Australian_Navy_ships.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_List_of_torpedo_boat_classes_of_the_Royal_Navy.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Liuzziclass_submarine.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Livelyclass_frigate.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_London_Buses_route_110.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_London_Buses_route_182.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_London_Buses_route_24.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_London_Buses_route_61.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_London_Buses_route_8.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_London_Buses_route_94.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Long_Islandclass_escort_carrier.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Loud_and_Dangerous_Live_from_Hollywood.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Lucinda_steam_yacht.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Luna_yacht.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_Lynx_tall_ship.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_M3_Halftrack.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MF_Bol.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MF_Via_Mare.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MSC_Bruxelles.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MSC_Chicago.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MSC_Fantasia.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MSC_Monterey.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MS_Anna_Marine.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MS_Celestyal_Olympia.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MS_Clio.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MS_Express_Samina.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MS_Free_Enterprise_I.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MS_Grandeur_of_the_Seas.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MS_Merchant_Brilliant.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MS_Noordam.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MS_Ocean_Endeavour.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MS_Oscar_Wilde.jpg,Ship
gs://ise-bucket/efficientnet/dataset-20-01-31_1-img_3000-ent_246-class/Ship_MS_Polarfront.jpg,Ship
